CustomerID,Product,PurchaseDate,Quantity,UnitPrice,CustomerName,ProductCategory,PaymentMethod,ReviewRating,TotalPrice
C8741,Phone,2024-09-30,6,216.1,Customer C8741,Office Supplies,Gift Card,3,1296.6
C6184,Desk,2023-09-13,8,159.15,Customer C6184,Electronics,Online,5,1273.2
C3364,Printer,2023-07-01,2,581.6,Customer C3364,Office Supplies,Gift Card,5,1163.2
C9880,Tablet,2023-04-23,8,521.59,Customer C9880,Electronics,Online,4,4172.72
C3269,Tablet,2024-05-07,8,637.42,Customer C3269,Furniture,Online,5,5099.36
C4437,Desk,2023-09-30,7,786.45,Customer C4437,Office Supplies,Credit Card,4,5505.15
C5119,Chair,2023-08-18,5,154.48,Customer C5119,Furniture,Credit Card,5,772.4
C2194,Laptop,2025-06-05,5,159,Customer C2194,Electronics,Cash,5,795
C4011,Phone,2024-06-16,6,330.64,Customer C4011,Furniture,Debit Card,4,1983.84
C2801,Phone,2023-01-09,2,683.9,Customer C2801,Electronics,Debit Card,3,1367.8
C3162,Laptop,2025-05-06,5,9.88,Customer C3162,Office Supplies,Cash,5,49.4
C3096,Desk,2024-04-13,2,650.49,Customer C3096,Office Supplies,Online,3,1300.98
C3460,Monitor,2023-06-12,8,652.61,Customer C3460,Furniture,Gift Card,1,5220.88
C3589,Laptop,2023-11-29,1,410.32,Customer C3589,Furniture,Debit Card,5,410.32
C8523,Phone,2023-11-03,7,547.1,Customer C8523,Office Supplies,Debit Card,2,3829.7
C4507,Phone,2025-06-19,8,113.63,Customer C4507,Electronics,Online,3,909.04
C1349,Printer,2025-02-06,7,10.14,Customer C1349,Office Supplies,Online,4,70.98
C2910,Printer,2023-04-17,4,448.03,Customer C2910,Office Supplies,Gift Card,2,1792.12
C8338,Chair,2024-06-06,8,621.75,Customer C8338,Office Supplies,Cash,2,4974
C9578,Laptop,2023-09-25,6,634.28,Customer C9578,Electronics,Debit Card,5,3805.68
C2645,Phone,2024-12-07,8,470.4,Customer C2645,Electronics,Credit Card,2,3763.2
C7332,Monitor,2025-01-18,7,285.35,Customer C7332,Office Supplies,Credit Card,1,1997.45
C7272,Chair,2024-01-12,3,80.7,Customer C7272,Furniture,Debit Card,1,242.1
C9841,Laptop,2025-05-16,2,134.49,Customer C9841,Furniture,Credit Card,5,268.98
C9328,Tablet,2025-05-26,6,427.49,Customer C9328,Office Supplies,Credit Card,2,2564.94
C9505,Monitor,2024-09-06,2,388.43,Customer C9505,Furniture,Credit Card,4,776.86
C2357,Chair,2023-11-08,2,449.21,Customer C2357,Furniture,Debit Card,4,898.42
C8176,Laptop,2025-01-21,3,7.63,Customer C8176,Electronics,Debit Card,3,22.89
C7633,Tablet,2023-04-07,3,96.85,Customer C7633,Furniture,Cash,4,290.55
C6165,Monitor,2024-06-19,3,783.65,Customer C6165,Office Supplies,Cash,2,2350.95
C6377,Chair,2023-01-14,4,566.23,Customer C6377,Furniture,Credit Card,3,2264.92
C1172,Printer,2023-06-11,3,120.53,Customer C1172,Furniture,Online,5,361.59
C7580,Laptop,2023-02-09,1,499.22,Customer C7580,Electronics,Cash,1,499.22
C4543,Laptop,2025-05-20,8,363.25,Customer C4543,Furniture,Gift Card,3,2906
C2642,Tablet,2023-12-21,6,684.42,Customer C2642,Electronics,Cash,3,4106.52
C6203,Tablet,2024-11-28,6,416.2,Customer C6203,Office Supplies,Cash,3,2497.2
C4576,Phone,2025-02-13,7,536.13,Customer C4576,Electronics,Online,1,3752.91
C3626,Monitor,2024-02-20,4,606.22,Customer C3626,Electronics,Online,3,2424.88
C7227,Monitor,2023-02-22,8,165.92,Customer C7227,Office Supplies,Online,1,1327.36
C9723,Desk,2025-01-04,8,777.8,Customer C9723,Office Supplies,Cash,3,6222.4
C9307,Printer,2025-01-28,1,167.38,Customer C9307,Electronics,Cash,5,167.38
C7581,Desk,2024-01-20,6,706.16,Customer C7581,Office Supplies,Credit Card,2,4236.96
C4693,Phone,2023-08-19,4,517.12,Customer C4693,Electronics,Cash,3,2068.48
C9163,Phone,2023-03-19,6,441.69,Customer C9163,Furniture,Gift Card,3,2650.14
C7433,Desk,2024-01-04,3,275.93,Customer C7433,Electronics,Cash,4,827.79
C6992,Monitor,2023-05-20,3,63.43,Customer C6992,Electronics,Debit Card,2,190.29
C7426,Phone,2025-02-01,1,631.81,Customer C7426,Furniture,Credit Card,3,631.81
C6431,Chair,2023-08-08,6,658.7,Customer C6431,Electronics,Credit Card,2,3952.2
C5194,Phone,2023-02-24,7,607.38,Customer C5194,Electronics,Debit Card,1,4251.66
C8964,Phone,2024-07-18,7,509.99,Customer C8964,Office Supplies,Credit Card,1,3569.93
C7564,Monitor,2024-01-31,2,555.65,Customer C7564,Furniture,Online,5,1111.3
C9019,Tablet,2024-03-25,1,122.52,Customer C9019,Furniture,Debit Card,4,122.52
C4324,Printer,2023-01-19,6,60.9,Customer C4324,Electronics,Gift Card,4,365.4
C4399,Monitor,2023-02-25,1,234.79,Customer C4399,Electronics,Debit Card,5,234.79
C9533,Printer,2023-03-20,6,158.23,Customer C9533,Electronics,Cash,4,949.38
C6629,Tablet,2025-06-20,1,450.66,Customer C6629,Furniture,Cash,1,450.66
C2179,Desk,2023-09-23,2,69.97,Customer C2179,Electronics,Online,5,139.94
C7838,Phone,2024-03-13,4,778.86,Customer C7838,Electronics,Online,5,3115.44
C2462,Monitor,2025-01-03,7,383.36,Customer C2462,Office Supplies,Debit Card,4,2683.52
C3708,Desk,2024-11-05,7,487.31,Customer C3708,Electronics,Cash,3,3411.17
C2550,Monitor,2024-10-17,5,389.98,Customer C2550,Furniture,Gift Card,3,1949.9
C5032,Phone,2025-03-23,4,184.5,Customer C5032,Furniture,Online,3,738
C9725,Printer,2024-03-14,7,303.18,Customer C9725,Office Supplies,Cash,2,2122.26
C5158,Desk,2023-11-09,2,84.22,Customer C5158,Furniture,Debit Card,4,168.44
C7916,Tablet,2024-08-21,8,665.91,Customer C7916,Furniture,Debit Card,4,5327.28
C8723,Chair,2024-01-25,8,326.48,Customer C8723,Furniture,Credit Card,5,2611.84
C8670,Laptop,2025-02-15,6,342,Customer C8670,Electronics,Cash,5,2052
C2734,Printer,2024-01-24,6,183.17,Customer C2734,Furniture,Credit Card,3,1099.02
C1589,Tablet,2023-02-22,3,177.94,Customer C1589,Furniture,Credit Card,3,533.82
C4771,Chair,2024-05-02,5,775.79,Customer C4771,Office Supplies,Online,4,3878.95
C2958,Desk,2024-06-28,6,505.37,Customer C2958,Electronics,Debit Card,2,3032.22
C3828,Tablet,2023-10-06,2,317.71,Customer C3828,Office Supplies,Gift Card,5,635.42
C3903,Phone,2024-03-08,7,688.23,Customer C3903,Electronics,Cash,5,4817.61
C4863,Monitor,2025-01-10,7,766.99,Customer C4863,Office Supplies,Credit Card,4,5368.93
C9813,Chair,2024-12-25,6,407.58,Customer C9813,Electronics,Cash,4,2445.48
C2931,Printer,2024-03-12,3,429.9,Customer C2931,Electronics,Gift Card,5,1289.7
C1887,Monitor,2023-12-17,8,600.55,Customer C1887,Electronics,Cash,4,4804.4
C4343,Phone,2023-05-26,5,254.14,Customer C4343,Electronics,Credit Card,3,1270.7
C1688,Monitor,2023-12-02,7,523.87,Customer C1688,Furniture,Debit Card,5,3667.09
C5554,Chair,2023-03-03,5,317.99,Customer C5554,Electronics,Gift Card,4,1589.95
C6697,Phone,2024-12-30,5,11.95,Customer C6697,Electronics,Cash,5,59.75
C9488,Phone,2024-10-05,7,192.85,Customer C9488,Furniture,Debit Card,1,1349.95
C9641,Desk,2024-08-31,5,136.73,Customer C9641,Office Supplies,Credit Card,4,683.65
C3666,Phone,2025-04-06,4,501.22,Customer C3666,Furniture,Cash,4,2004.88
C5342,Tablet,2024-08-24,6,445.51,Customer C5342,Office Supplies,Debit Card,2,2673.06
C3773,Desk,2024-02-22,6,55.46,Customer C3773,Office Supplies,Debit Card,3,332.76
C7631,Phone,2025-03-23,1,592.98,Customer C7631,Furniture,Debit Card,4,592.98
C4488,Chair,2023-08-18,7,591.5,Customer C4488,Electronics,Gift Card,5,4140.5
C7586,Printer,2025-03-23,5,486.12,Customer C7586,Electronics,Credit Card,5,2430.6
C5784,Tablet,2023-04-12,7,617.02,Customer C5784,Office Supplies,Credit Card,2,4319.14
C3222,Laptop,2024-09-19,8,72.21,Customer C3222,Electronics,Debit Card,4,577.68
C4409,Desk,2024-09-11,5,454.21,Customer C4409,Electronics,Credit Card,1,2271.05
C3334,Desk,2025-05-18,4,69.53,Customer C3334,Furniture,Debit Card,3,278.12
C3207,Chair,2024-02-23,7,608.99,Customer C3207,Office Supplies,Debit Card,5,4262.93
C5890,Laptop,2023-04-26,4,734.98,Customer C5890,Office Supplies,Gift Card,3,2939.92
C8577,Chair,2024-09-11,8,571.33,Customer C8577,Furniture,Cash,2,4570.64
C1425,Laptop,2023-02-20,5,287.26,Customer C1425,Electronics,Gift Card,1,1436.3
C6903,Desk,2024-10-26,2,271.44,Customer C6903,Furniture,Gift Card,5,542.88
C3696,Printer,2024-10-22,4,669.05,Customer C3696,Office Supplies,Debit Card,2,2676.2
C2057,Printer,2023-09-12,3,688.48,Customer C2057,Furniture,Credit Card,1,2065.44
C8267,Tablet,2025-06-22,8,300.64,Customer C8267,Office Supplies,Credit Card,3,2405.12
C9579,Monitor,2023-02-07,3,612.01,Customer C9579,Office Supplies,Online,3,1836.03
C3699,Chair,2023-02-07,2,454.61,Customer C3699,Furniture,Online,5,909.22
C6085,Phone,2024-03-29,6,8.31,Customer C6085,Furniture,Cash,1,49.86
C8574,Laptop,2023-04-27,3,275.94,Customer C8574,Office Supplies,Credit Card,2,827.82
C7521,Chair,2024-04-28,3,603.4,Customer C7521,Furniture,Cash,4,1810.2
C8044,Printer,2023-04-03,5,770.99,Customer C8044,Office Supplies,Debit Card,4,3854.95
C9559,Tablet,2023-06-15,6,484.43,Customer C9559,Electronics,Debit Card,2,2906.58
C6600,Monitor,2024-12-11,1,781.99,Customer C6600,Office Supplies,Online,3,781.99
C5140,Phone,2025-03-29,5,406.64,Customer C5140,Office Supplies,Debit Card,5,2033.2
C2690,Tablet,2025-03-12,1,261.17,Customer C2690,Office Supplies,Gift Card,1,261.17
C1626,Tablet,2023-02-11,6,646.4,Customer C1626,Furniture,Gift Card,4,3878.4
C6843,Chair,2023-02-10,7,710.8,Customer C6843,Office Supplies,Cash,1,4975.6
C8283,Phone,2025-06-05,5,287.66,Customer C8283,Electronics,Gift Card,3,1438.3
C8697,Laptop,2024-07-19,8,516.33,Customer C8697,Electronics,Online,2,4130.64
C9511,Monitor,2025-03-03,2,451.66,Customer C9511,Furniture,Gift Card,2,903.32
C4666,Desk,2024-12-07,2,8.89,Customer C4666,Furniture,Credit Card,4,17.78
C2904,Chair,2024-04-07,4,363.31,Customer C2904,Furniture,Online,4,1453.24
C9800,Laptop,2023-02-19,8,507.74,Customer C9800,Electronics,Credit Card,3,4061.92
C3239,Tablet,2024-05-30,6,645.22,Customer C3239,Office Supplies,Cash,1,3871.32
C9006,Tablet,2024-07-17,7,11.35,Customer C9006,Furniture,Cash,3,79.45
C6166,Desk,2025-01-24,1,550.05,Customer C6166,Electronics,Cash,2,550.05
C3152,Chair,2025-05-09,8,788.91,Customer C3152,Furniture,Cash,1,6311.28
C6688,Monitor,2025-04-07,6,60.99,Customer C6688,Office Supplies,Online,5,365.94
C3231,Monitor,2025-06-19,1,359.68,Customer C3231,Office Supplies,Credit Card,4,359.68
C8366,Phone,2024-04-27,1,750.46,Customer C8366,Office Supplies,Gift Card,2,750.46
C8444,Printer,2024-04-08,3,28.1,Customer C8444,Office Supplies,Gift Card,5,84.3
C8217,Tablet,2025-02-13,3,699.19,Customer C8217,Office Supplies,Cash,2,2097.57
C3455,Chair,2023-01-03,8,126.85,Customer C3455,Office Supplies,Debit Card,1,1014.8
C6539,Monitor,2023-12-31,5,739.34,Customer C6539,Electronics,Online,2,3696.7
C5620,Tablet,2023-05-05,7,424.41,Customer C5620,Electronics,Credit Card,4,2970.87
C6296,Printer,2023-02-24,4,174.7,Customer C6296,Office Supplies,Online,1,698.8
C8507,Tablet,2023-01-04,6,243.58,Customer C8507,Office Supplies,Credit Card,2,1461.48
C1099,Printer,2024-10-12,7,286.52,Customer C1099,Electronics,Credit Card,3,2005.64
C5989,Laptop,2023-05-21,2,8.56,Customer C5989,Electronics,Credit Card,1,17.12
C3571,Phone,2024-10-29,6,18.03,Customer C3571,Office Supplies,Debit Card,1,108.18
C3416,Laptop,2023-05-01,1,462.31,Customer C3416,Electronics,Credit Card,5,462.31
C2023,Laptop,2023-11-11,6,313.62,Customer C2023,Furniture,Debit Card,4,1881.72
C6504,Tablet,2024-02-08,2,267.7,Customer C6504,Office Supplies,Cash,3,535.4
C3773,Laptop,2023-01-07,1,346.77,Customer C3773,Office Supplies,Gift Card,2,346.77
C4155,Monitor,2023-11-14,5,117.04,Customer C4155,Furniture,Online,5,585.2
C4702,Printer,2023-05-13,5,607.6,Customer C4702,Office Supplies,Cash,4,3038
C7696,Tablet,2025-02-13,2,286.87,Customer C7696,Office Supplies,Credit Card,4,573.74
C1433,Printer,2024-09-28,4,64.53,Customer C1433,Electronics,Credit Card,3,258.12
C2487,Desk,2025-02-03,7,7.19,Customer C2487,Furniture,Gift Card,1,50.33
C5607,Chair,2023-02-17,5,181.92,Customer C5607,Electronics,Credit Card,4,909.6
C5448,Printer,2023-08-20,2,378.19,Customer C5448,Electronics,Debit Card,3,756.38
C4169,Laptop,2024-02-27,5,129.17,Customer C4169,Electronics,Credit Card,3,645.85
C7891,Phone,2023-04-08,4,62.34,Customer C7891,Furniture,Debit Card,4,249.36
C8247,Tablet,2025-05-08,7,497.8,Customer C8247,Electronics,Debit Card,5,3484.6
C8392,Monitor,2024-05-21,7,736.95,Customer C8392,Office Supplies,Credit Card,5,5158.65
C8117,Printer,2023-10-18,1,107.67,Customer C8117,Electronics,Gift Card,5,107.67
C2777,Tablet,2023-11-03,1,192.81,Customer C2777,Furniture,Credit Card,4,192.81
C4384,Printer,2024-01-15,4,671.79,Customer C4384,Electronics,Credit Card,4,2687.16
C7855,Chair,2023-03-19,6,425.92,Customer C7855,Furniture,Gift Card,1,2555.52
C3463,Desk,2023-05-04,2,264.97,Customer C3463,Office Supplies,Debit Card,4,529.94
C6550,Desk,2023-05-06,1,122.06,Customer C6550,Electronics,Gift Card,4,122.06
C9356,Phone,2023-12-20,1,572.05,Customer C9356,Electronics,Cash,4,572.05
C5435,Chair,2023-05-27,5,298.95,Customer C5435,Electronics,Cash,5,1494.75
C7532,Tablet,2023-03-20,5,534.75,Customer C7532,Office Supplies,Gift Card,5,2673.75
C1717,Printer,2023-06-26,7,367.19,Customer C1717,Furniture,Cash,4,2570.33
C9767,Desk,2024-07-04,5,121.55,Customer C9767,Office Supplies,Debit Card,1,607.75
C2564,Chair,2024-10-01,4,406.85,Customer C2564,Furniture,Credit Card,5,1627.4
C9901,Printer,2025-04-28,4,307.96,Customer C9901,Electronics,Online,1,1231.84
C2101,Desk,2024-03-25,6,168.05,Customer C2101,Office Supplies,Debit Card,4,1008.3
C9814,Monitor,2023-01-27,8,686.94,Customer C9814,Office Supplies,Debit Card,1,5495.52
C5003,Laptop,2023-07-31,3,621.01,Customer C5003,Electronics,Online,3,1863.03
C6675,Tablet,2023-11-22,5,15.54,Customer C6675,Electronics,Online,5,77.7
C2195,Desk,2025-01-04,2,728.1,Customer C2195,Office Supplies,Debit Card,5,1456.2
C6181,Chair,2023-08-13,4,277,Customer C6181,Electronics,Online,4,1108
C2109,Chair,2024-07-22,1,638.11,Customer C2109,Electronics,Cash,1,638.11
C2718,Phone,2024-06-08,7,60.21,Customer C2718,Furniture,Cash,3,421.47
C8088,Monitor,2025-02-16,7,653.17,Customer C8088,Furniture,Gift Card,4,4572.19
C6918,Chair,2023-08-22,1,521.99,Customer C6918,Furniture,Credit Card,5,521.99
C3400,Desk,2023-03-21,7,432.68,Customer C3400,Furniture,Credit Card,4,3028.76
C2782,Phone,2023-07-05,5,761.72,Customer C2782,Electronics,Credit Card,4,3808.6
C4103,Tablet,2024-12-18,2,397.68,Customer C4103,Office Supplies,Online,1,795.36
C7183,Laptop,2023-09-30,4,56.84,Customer C7183,Electronics,Debit Card,4,227.36
C1844,Tablet,2025-02-09,8,53.9,Customer C1844,Office Supplies,Online,4,431.2
C2326,Tablet,2024-05-06,6,539.32,Customer C2326,Electronics,Cash,4,3235.92
C9916,Laptop,2024-05-25,2,58.29,Customer C9916,Electronics,Cash,3,116.58
C3205,Chair,2023-11-19,2,616.6,Customer C3205,Office Supplies,Credit Card,5,1233.2
C4222,Laptop,2024-07-23,1,562.4,Customer C4222,Furniture,Debit Card,5,562.4
C1661,Phone,2025-02-01,5,575.52,Customer C1661,Electronics,Online,1,2877.6
C6781,Phone,2025-02-18,5,339.15,Customer C6781,Electronics,Credit Card,2,1695.75
C4770,Tablet,2023-06-13,1,506.82,Customer C4770,Electronics,Cash,3,506.82
C4338,Phone,2023-05-20,1,56.35,Customer C4338,Office Supplies,Credit Card,3,56.35
C5170,Phone,2023-05-20,5,77.42,Customer C5170,Electronics,Cash,3,387.1
C5855,Tablet,2024-12-14,3,117.3,Customer C5855,Electronics,Debit Card,1,351.9
C3417,Tablet,2024-03-17,1,362.89,Customer C3417,Electronics,Debit Card,4,362.89
C4720,Tablet,2023-07-12,1,50.18,Customer C4720,Furniture,Credit Card,3,50.18
C6723,Printer,2024-11-01,3,85.35,Customer C6723,Office Supplies,Online,5,256.05
C8590,Monitor,2023-08-30,7,425.05,Customer C8590,Electronics,Cash,2,2975.35
C1337,Laptop,2024-05-26,6,420.68,Customer C1337,Electronics,Online,4,2524.08
C6921,Phone,2024-01-22,4,657.75,Customer C6921,Electronics,Credit Card,1,2631
C5612,Phone,2024-11-02,7,404.89,Customer C5612,Office Supplies,Gift Card,5,2834.23
C1359,Chair,2023-01-10,5,342.38,Customer C1359,Office Supplies,Debit Card,1,1711.9
C3477,Printer,2023-12-28,6,685.83,Customer C3477,Furniture,Cash,3,4114.98
C7016,Phone,2023-12-14,3,49.19,Customer C7016,Office Supplies,Debit Card,5,147.57
C1619,Desk,2024-03-20,3,224.35,Customer C1619,Office Supplies,Credit Card,2,673.05
C3499,Monitor,2024-11-30,1,308.3,Customer C3499,Electronics,Cash,1,308.3
C7659,Laptop,2023-05-18,3,465.68,Customer C7659,Electronics,Gift Card,2,1397.04
C1517,Desk,2024-01-31,3,330.83,Customer C1517,Office Supplies,Credit Card,4,992.49
C6547,Chair,2024-08-16,5,388.21,Customer C6547,Furniture,Debit Card,3,1941.05
C9376,Desk,2024-08-30,1,757.95,Customer C9376,Office Supplies,Online,5,757.95
C1156,Laptop,2024-12-03,6,575.3,Customer C1156,Office Supplies,Credit Card,5,3451.8
C3010,Laptop,2025-03-30,6,277.83,Customer C3010,Electronics,Debit Card,4,1666.98
C2105,Chair,2023-02-16,4,631.44,Customer C2105,Electronics,Debit Card,1,2525.76
C5042,Laptop,2023-11-06,5,690.26,Customer C5042,Furniture,Cash,5,3451.3
C1524,Chair,2024-08-04,1,659.76,Customer C1524,Office Supplies,Online,1,659.76
C2867,Laptop,2023-05-06,1,336.3,Customer C2867,Furniture,Online,3,336.3
C3516,Monitor,2025-02-28,5,720.71,Customer C3516,Electronics,Debit Card,1,3603.55
C5623,Phone,2024-05-30,7,495.8,Customer C5623,Electronics,Cash,5,3470.6
C8296,Chair,2025-01-16,1,283.8,Customer C8296,Electronics,Gift Card,5,283.8
C9251,Desk,2023-07-30,2,269.9,Customer C9251,Office Supplies,Debit Card,3,539.8
C4623,Tablet,2024-02-20,1,582.02,Customer C4623,Furniture,Cash,5,582.02
C5834,Chair,2024-06-12,4,163.49,Customer C5834,Furniture,Cash,5,653.96
C8484,Chair,2023-07-30,5,501.45,Customer C8484,Electronics,Debit Card,2,2507.25
C8496,Tablet,2023-09-06,7,138.65,Customer C8496,Office Supplies,Cash,5,970.55
C2307,Tablet,2025-05-13,7,614.28,Customer C2307,Electronics,Gift Card,1,4299.96
C7339,Phone,2023-04-02,6,294.38,Customer C7339,Furniture,Debit Card,1,1766.28
C3501,Laptop,2024-11-23,5,505.66,Customer C3501,Furniture,Online,3,2528.3
C6288,Tablet,2024-09-15,1,554.09,Customer C6288,Furniture,Cash,1,554.09
C1886,Tablet,2025-06-29,8,387.55,Customer C1886,Furniture,Gift Card,1,3100.4
C5314,Chair,2024-01-12,8,398.03,Customer C5314,Office Supplies,Gift Card,4,3184.24
C9222,Printer,2024-04-18,5,668.28,Customer C9222,Electronics,Credit Card,1,3341.4
C1267,Phone,2023-12-20,5,300.8,Customer C1267,Furniture,Gift Card,3,1504
C3026,Desk,2024-04-25,1,256.49,Customer C3026,Electronics,Cash,1,256.49
C7333,Laptop,2025-06-28,5,748.08,Customer C7333,Electronics,Gift Card,5,3740.4
C3509,Phone,2023-10-07,1,86.51,Customer C3509,Furniture,Gift Card,2,86.51
C6408,Phone,2023-05-01,6,583.1,Customer C6408,Furniture,Gift Card,1,3498.6
C5338,Printer,2025-06-11,6,575.12,Customer C5338,Electronics,Gift Card,5,3450.72
C8946,Laptop,2023-06-21,2,729.99,Customer C8946,Electronics,Credit Card,2,1459.98
C9324,Monitor,2023-02-04,2,344.21,Customer C9324,Furniture,Credit Card,4,688.42
C6174,Phone,2025-05-16,6,574.24,Customer C6174,Office Supplies,Online,3,3445.44
C4515,Laptop,2023-02-04,4,749,Customer C4515,Furniture,Online,3,2996
C7210,Monitor,2025-01-23,7,234.13,Customer C7210,Office Supplies,Cash,3,1638.91
C9176,Chair,2025-03-01,6,439.69,Customer C9176,Office Supplies,Gift Card,2,2638.14
C3979,Monitor,2024-02-20,5,691.17,Customer C3979,Furniture,Debit Card,4,3455.85
C3254,Desk,2023-05-23,6,639.59,Customer C3254,Electronics,Credit Card,2,3837.54
C4315,Monitor,2024-05-16,3,436.88,Customer C4315,Office Supplies,Online,4,1310.64
C9709,Tablet,2024-12-17,4,360.14,Customer C9709,Electronics,Gift Card,4,1440.56
C8780,Monitor,2023-03-10,8,349.84,Customer C8780,Electronics,Online,4,2798.72
C4962,Printer,2023-02-27,6,485.46,Customer C4962,Furniture,Credit Card,2,2912.76
C5041,Tablet,2024-05-12,1,388.83,Customer C5041,Furniture,Online,1,388.83
C3726,Phone,2024-05-03,7,337.95,Customer C3726,Office Supplies,Online,2,2365.65
C9307,Tablet,2024-04-24,3,560.63,Customer C9307,Office Supplies,Debit Card,3,1681.89
C3536,Printer,2023-01-15,1,458.55,Customer C3536,Office Supplies,Debit Card,4,458.55
C7027,Laptop,2024-12-13,2,155.1,Customer C7027,Office Supplies,Debit Card,1,310.2
C5469,Phone,2023-10-15,2,204.21,Customer C5469,Office Supplies,Debit Card,3,408.42
C9904,Tablet,2023-12-22,4,710.91,Customer C9904,Electronics,Online,5,2843.64
C2792,Printer,2024-06-30,5,796.69,Customer C2792,Office Supplies,Cash,5,3983.45
C5083,Phone,2024-04-01,6,399.93,Customer C5083,Electronics,Gift Card,1,2399.58
C8228,Desk,2024-04-05,7,27.49,Customer C8228,Office Supplies,Debit Card,1,192.43
C3842,Tablet,2023-03-31,3,33.21,Customer C3842,Furniture,Online,1,99.63
C2225,Laptop,2023-05-06,7,763.93,Customer C2225,Office Supplies,Gift Card,3,5347.51
C3312,Tablet,2024-12-09,7,733.48,Customer C3312,Office Supplies,Gift Card,3,5134.36
C2565,Desk,2024-08-25,5,773.35,Customer C2565,Office Supplies,Gift Card,4,3866.75
C9275,Tablet,2024-04-01,7,566.09,Customer C9275,Electronics,Cash,3,3962.63
C8571,Laptop,2025-01-24,2,524,Customer C8571,Furniture,Cash,1,1048
C6744,Chair,2024-10-12,1,102.17,Customer C6744,Furniture,Cash,5,102.17
C5171,Laptop,2024-11-23,1,47.97,Customer C5171,Office Supplies,Cash,4,47.97
C8694,Tablet,2023-07-01,6,394.83,Customer C8694,Furniture,Credit Card,3,2368.98
C5385,Laptop,2023-11-18,8,427.09,Customer C5385,Office Supplies,Credit Card,1,3416.72
C3690,Chair,2023-02-27,5,127.45,Customer C3690,Office Supplies,Credit Card,4,637.25
C5934,Tablet,2024-12-26,4,653.41,Customer C5934,Electronics,Online,1,2613.64
C4818,Phone,2023-11-03,4,562.28,Customer C4818,Electronics,Cash,3,2249.12
C9428,Tablet,2025-03-26,4,464.74,Customer C9428,Furniture,Gift Card,4,1858.96
C3336,Tablet,2023-06-15,6,477.93,Customer C3336,Furniture,Cash,3,2867.58
C2984,Monitor,2023-08-24,2,771.13,Customer C2984,Office Supplies,Debit Card,2,1542.26
C8098,Laptop,2024-05-20,4,492.34,Customer C8098,Electronics,Debit Card,5,1969.36
C4040,Printer,2025-06-07,6,494.34,Customer C4040,Electronics,Cash,2,2966.04
C5608,Chair,2025-06-14,6,522.14,Customer C5608,Furniture,Online,5,3132.84
C7461,Desk,2023-08-09,1,552.92,Customer C7461,Office Supplies,Credit Card,4,552.92
C5017,Chair,2023-03-19,6,427.99,Customer C5017,Electronics,Debit Card,1,2567.94
C2393,Phone,2025-04-13,8,191.88,Customer C2393,Electronics,Debit Card,5,1535.04
C4157,Phone,2024-05-01,2,152.7,Customer C4157,Office Supplies,Cash,4,305.4
C6620,Printer,2024-05-31,5,521.72,Customer C6620,Electronics,Debit Card,2,2608.6
C4773,Desk,2025-04-03,2,618.34,Customer C4773,Electronics,Credit Card,3,1236.68
C3593,Desk,2023-04-29,8,55.62,Customer C3593,Office Supplies,Cash,5,444.96
C4707,Desk,2024-03-04,3,460.15,Customer C4707,Furniture,Cash,2,1380.45
C1579,Laptop,2024-06-14,1,391.49,Customer C1579,Office Supplies,Gift Card,4,391.49
C5431,Chair,2023-06-16,4,412.28,Customer C5431,Electronics,Debit Card,4,1649.12
C1315,Desk,2024-05-29,2,380.34,Customer C1315,Office Supplies,Online,5,760.68
C7470,Tablet,2024-08-18,3,728.86,Customer C7470,Electronics,Gift Card,5,2186.58
C1563,Desk,2024-08-23,5,324.42,Customer C1563,Electronics,Debit Card,1,1622.1
C4425,Printer,2023-10-12,4,107.13,Customer C4425,Electronics,Debit Card,4,428.52
C1895,Tablet,2023-06-25,7,440.79,Customer C1895,Electronics,Credit Card,5,3085.53
C7721,Desk,2024-04-15,4,16.1,Customer C7721,Furniture,Cash,3,64.4
C5232,Desk,2025-02-26,4,420.9,Customer C5232,Office Supplies,Debit Card,3,1683.6
C4628,Desk,2024-11-23,7,8.07,Customer C4628,Electronics,Cash,1,56.49
C7220,Printer,2023-04-08,6,151.15,Customer C7220,Furniture,Cash,2,906.9
C4184,Tablet,2023-06-14,2,755.25,Customer C4184,Furniture,Credit Card,1,1510.5
C5739,Laptop,2024-08-12,2,150.26,Customer C5739,Furniture,Online,4,300.52
C2392,Desk,2024-02-04,2,291.63,Customer C2392,Furniture,Gift Card,5,583.26
C9269,Laptop,2024-02-11,6,486.65,Customer C9269,Furniture,Debit Card,2,2919.9
C5267,Tablet,2023-03-21,2,321.64,Customer C5267,Electronics,Credit Card,2,643.28
C5111,Phone,2023-05-16,2,146.98,Customer C5111,Office Supplies,Gift Card,4,293.96
C6982,Desk,2025-05-21,2,594.86,Customer C6982,Furniture,Debit Card,4,1189.72
C5346,Printer,2023-05-09,2,13.46,Customer C5346,Electronics,Cash,5,26.92
C1088,Phone,2024-10-17,2,479.11,Customer C1088,Electronics,Online,4,958.22
C3577,Monitor,2024-01-02,7,747.6,Customer C3577,Furniture,Cash,2,5233.2
C8072,Monitor,2024-04-06,1,292.6,Customer C8072,Office Supplies,Gift Card,1,292.6
C1110,Desk,2024-01-30,7,393.52,Customer C1110,Office Supplies,Gift Card,2,2754.64
C2509,Tablet,2023-07-24,5,462.31,Customer C2509,Office Supplies,Debit Card,4,2311.55
